1266,FearDotCom,Uta Johnston, Milagro Films,2002-08-09,312
1267,Cirque du Freak: The Vampire's Assistant,Darius Velez, Universal Pictures,2009-10-23,312
1268,Duplex,Avram Dunn, Miramax Films,2003-09-26,312
1269,Soul Men,Margaret Lambert, Dimension Films,2008-11-07,312
1270,Raise the Titanic,Hedley Drake, ITC Entertainment,1980-01-01,312
1271,Universal Soldier: The Return,Mia Franco, TriStar Pictures,1999-08-05,312
1272,Pandorum,Kenneth Kemp, Impact Pictures,2009-09-08,312
1273,Impostor,Jameson Mcmillan, Dimension Films,2001-12-03,312
1274,Extreme Ops,Ivan Davidson, Paramount Pictures,2002-11-27,312
1275,Just Visiting,Astra Key, Gaumont,2001-04-06,312
1276,Sunshine,Maryam Guy, DNA Films,2007-04-05,312
1277,A Thousand Words,Hilary Howell, Paramount Pictures,2012-03-07,312
1278,Delgo,Hu Larsen, Fathom Studios,2008-12-12,312
1279,The Gunman,Nina Miles, StudioCanal,2015-02-16,312
1280,Stormbreaker,Matthew Clayton, Isle of Man Film,2006-07-21,312
1281,Disturbia,Kyla Hale, Paramount Pictures,2007-04-12,312
1282,Hackers,Sawyer Howard, United Artists,1995-09-14,312
1283,The Hunting Party,Malcolm Chang, Intermedia Films,2007-09-03,312
1284,The Hudsucker Proxy,Rhona Rich, PolyGram Filmed Entertainment,1994-03-11,312
1285,The Warlords,Sacha Freeman, Applause Pictures,2007-12-12,312
1286,Nomad: The Warrior,Kiona Decker, Wild Bunch,2005-07-17,312
1287,Snowpiercer,Logan Walton, CJ Entertainment,2013-08-01,312
1288,A Monster in Paris,MacKensie Stout, Europa Corp,2011-10-12,312
1289,The Last Shot,Guy Frank, Touchstone Pictures,2004-09-24,312
1290,The Crow,Adrian Mcdowell, Miramax Films,1994-05-11,312
1291,Baahubali: The Beginning,Hammett Schwartz, Arka Media Works,2015-07-10,312
1292,The Time Traveler's Wife,Zane Carr, New Line Cinema,2009-08-14,312
1293,Because I Said So,Fatima Goodman, Universal Pictures,2007-02-02,312
1294,Frankenweenie,Fredericka Alvarez, Tim Burton Productions,2012-10-04,312
1295,Serenity,Jack Solomon, Universal Pictures,2005-08-25,312
1296,Against the Ropes,Rosalyn Stevenson, Paramount Pictures,2004-02-20,312
1297,Superman III,Rachel Sykes, Warner Bros.,1983-06-17,312
1298,Grudge Match,Kieran Hall, Gerber Pictures,2013-12-25,312
1299,Red Cliff,Kenneth Mcfadden, Metropolitan Filmexport,2008-07-10,312
1300,Sweet Home Alabama,Alfonso Glenn, Touchstone Pictures,2002-09-26,313
1301,The Ugly Truth,Edan Larson, Lakeshore Entertainment,2009-07-24,313
1302,Sgt. Bilko,Rudyard Hoover, Imagine Entertainment,1996-03-29,313
1303,Spy Kids 2: The Island of Lost Dreams,Marah Lara, Dimension Films,2002-08-07,313
1304,Star Trek: Generations,Shelly Dickerson, Paramount Pictures,1994-11-17,313
1305,The Grandmaster,Brenna Potter, The Weinstein Company,2013-01-08,313
1306,Water for Elephants,Walter Moses, Ingenious Media,2011-03-15,313
1307,Dragon Nest: Warriors' Dawn,Haley Hayden, Mili Pictures,2014-05-20,313
1308,The Hurricane,Nasim Tillman, Universal Pictures,1999-09-17,313
1309,Enough,Lucy Neal, Winkler Films,2002-05-24,313
1310,Heartbreakers,Danielle Quinn, Davis Entertainment,2001-03-23,313
1311,Paul Blart: Mall Cop 2,Elliott Cruz, Columbia Pictures,2015-04-16,313
1312,Angel Eyes,Cora Spence, Epsilon Motion Pictures,2001-05-15,313
1313,Joe Somebody,Colorado Hayes, Regency Enterprises,2001-12-21,313
1314,The Ninth Gate,Flynn Patel, Bac Films,1999-08-24,313
1315,Extreme Measures,Jillian Ashley, Columbia Pictures,1996-09-27,313
1316,Rock Star,Olga Turner, Bel Air Entertainment,2001-09-04,313
1317,Precious,Tanek Sandoval, Smokewood Entertainment Group,2009-11-06,313
1318,White Squall,Yeo Head, Hollywood Pictures,1996-02-02,313
1319,The Thing,Plato Peters, Universal Pictures,1982-06-25,313
1320,Riddick,Michelle Wiley, One Race Productions,2013-09-02,313
1321,Switchback,Gregory Schwartz, Paramount Pictures,1997-10-31,313
1322,Texas Rangers,Ivor Lowery, Dimension Films,2001-11-30,313
1323,City of Ember,Clark Mcknight, Playtone,2008-10-07,313
1324,The Master,Preston Perkins, Ghoulardi Film Company,2012-09-07,313
1325,Virgin Territory,Edward Cleveland, Ingenious Film Partners,2007-12-17,313
1326,The Express,Troy Riddle, Davis Entertainment,2008-10-10,313
1327,The 5th Wave,Noelani Burns, Columbia Pictures,2016-01-14,313
1328,Creed,Vladimir Bell, New Line Cinema,2015-11-25,313
1329,The Town,Jerry Marks, Legendary Pictures,2010-09-15,313
1330,What to Expect When You're Expecting,Erich Davidson, Alcon Entertainment,2012-05-17,313
1331,Burn After Reading,Denton Soto, Mike Zoss Productions,2008-09-05,313
1332,Nim's Island,Yasir Berg, Walden Media,2008-04-03,313
1333,Rush,Baxter Franks, Revolution Films,2013-09-02,313
1334,Magnolia,Katell Wolfe, New Line Cinema,1999-12-08,313
1335,Cop Out,Wylie Payne, Warner Bros.,2010-02-26,313
1336,How to Be Single,Harrison Hubbard, New Line Cinema,2016-01-21,313
1337,Dolphin Tale,Keelie Williamson, Alcon Entertainment,2011-09-23,313
1338,Twilight,Dorothy Wilkinson, Summit Entertainment,2008-11-20,313
1339,John Q,Tanek Riddle, New Line Cinema,2002-02-15,313
1340,Blue Streak,Sage Velazquez, Columbia Pictures,1999-09-17,313
1341,We're the Millers,Cooper Reed, New Line Cinema,2013-08-07,313
1342,The Inhabited Island,Uriel Long, Art Pictures Studio,2008-12-18,313
1343,Breakdown,Grant Sheppard, Paramount Pictures,1997-05-02,313
1344,Never Say Never Again,Calista Gilliam, PSO International,1983-10-07,313
1345,Hot Tub Time Machine,Noelle Rios, United Artists,2010-03-26,313
1346,Dolphin Tale 2,Helen Franco, Alcon Entertainment,2014-09-12,313
1347,Reindeer Games,Cairo Sparks, Dimension Films,2000-02-25,313
1348,A Man Apart,Ray Prince, New Line Cinema,2003-04-04,313
1349,Aloha,Devin Jarvis, Scott Rudin Productions,2015-05-27,313
1350,Ghosts of Mississippi,Randall Ramirez, Columbia Pictures,1996-12-20,313
1351,Snow Falling on Cedars,Peter Bauer, Universal Pictures,1999-12-22,313
1352,The Rite,Nicholas Velez, New Line Cinema,2011-01-28,313
1353,Gattaca,Mark Vasquez, Columbia Pictures,1997-09-07,313
1354,Isn't She Great,Avram Booker, Universal Pictures,2000-01-28,313
1355,Space Chimps,Jade Ferrell, Starz Media,2008-07-17,313
1356,Head of State,Karly Romero, DreamWorks SKG,2003-01-01,313
1357,The Hangover,Travis Winters, Legendary Pictures,2009-06-05,313
1358,Ip Man 3,Lois Richards, Mandarin Films Distribution Co.,2015-12-19,313
1359,Austin Powers: The Spy Who Shagged Me,Axel Clarke, New Line Cinema,1999-06-08,313
1360,Batman,Inez Baxter, PolyGram Filmed Entertainment,1989-06-23,313
1361,There Be Dragons,Lee Lynn,Colombia Pictures,2011-03-25,313
1362,Lethal Weapon 3,Philip Kirkland, Silver Pictures,1992-05-15,313
1363,The Blind Side,Xyla Stafford, Alcon Entertainment,2009-11-20,313
1364,Spy Kids,Ashely Mccall, Dimension Films,2001-03-18,313
1365,Horrible Bosses,Ethan Hampton, New Line Cinema,2011-07-08,313
1366,True Grit,Colette Carey, Paramount Pictures,2010-12-22,313
1367,The Devil Wears Prada,Lynn Fisher, Twentieth Century Fox Film Corporation,2006-06-30,313
1368,Star Trek: The Motion Picture,Nero Landry, Paramount Pictures,1979-12-06,313
1369,Identity Thief,Alvin Savage, Stuber Productions,2013-02-07,313
1370,Cape Fear,Ezra Stout, Universal Pictures,1991-11-15,313
1371,21,Keefe Mayer, Columbia Pictures,2008-03-27,313
1372,Trainwreck,Shoshana Wilkerson, Universal Pictures,2015-07-17,313
1373,Guess Who,Xenos Carr, Columbia Pictures,2005-03-25,313
1374,The English Patient,Levi Kerr, Miramax Films,1996-11-14,313
1375,L.A. Confidential,Lewis Terrell, Regency Enterprises,1997-09-19,313
1376,Sky High,Kirk Harding, Walt Disney Pictures,2005-07-29,313
1377,In & Out,Galvin Cotton, Paramount Pictures,1997-09-10,313
1378,Species,Madeson Gallegos, Metro-Goldwyn-Mayer (MGM),1995-07-07,313
1379,A Nightmare on Elm Street,Quinlan Hernandez, New Line Cinema,1984-11-14,313
1380,The Cell,Jada Salas, New Line Cinema,2000-08-17,313
1381,The Man in the Iron Mask,Camden Pope, United Artists Corporation,1998-03-12,313
1382,Secretariat,Veda Holman, Walt Disney Pictures,2010-08-20,313
1383,TMNT,Melanie Dalton, The Weinstein Company,2007-03-23,313
1384,Radio,Eric Mckenzie, Revolution Studios,2003-10-24,313
1385,Friends with Benefits,Aurelia Carpenter, Castle Rock Entertainment,2011-07-21,313
1386,Neighbors 2: Sorority Rising,Bruce Fletcher, Universal Pictures,2016-05-04,313
1387,Saving Mr. Banks,Cullen Lowery, Walt Disney Pictures,2013-11-16,313
1388,Malcolm X,Blaze Snider, JVC Entertainment,1992-11-18,313
1389,This Is 40,Florence Mathews, Apatow Productions,2012-12-20,313
1390,Old Dogs,Risa Burns, Walt Disney Pictures,2009-11-24,313
1391,Underworld: Rise of the Lycans,Kevin Dunn, Lakeshore Entertainment,2009-01-22,313
1392,License to Wed,Daquan Rosario, Village Roadshow Pictures,2007-07-04,313
1393,The Benchwarmers,Patience Serrano, Columbia Pictures,2006-04-07,313
1394,Must Love Dogs,Ray Collins, Team Todd,2005-07-21,313
1395,Donnie Brasco,Jennifer Austin, TriStar Pictures,1997-02-27,313
1396,Resident Evil,Quamar Schroeder, Impact Pictures,2002-03-15,313
1397,Poltergeist,Dolan Lynn, SLM Production Group,1982-06-04,313
1398,The Ladykillers,Armand Christensen, Mike Zoss Productions,2004-03-25,313
1399,Max Payne,Abbot Vaughn, Dune Entertainment,2008-10-15,313
1400,In Time,Isabelle Erickson, Regency Enterprises,2011-10-27,314
1401,The Back-Up Plan,Barbara Blankenship, Escape Artists,2010-04-23,314
1402,Something Borrowed,Tashya Kline, Alcon Entertainment,2011-05-05,314
1403,Black Knight,Finn Graves, Twentieth Century Fox Film Corporation,2001-11-21,314
1404,The Bad News Bears,Dorian Grant, Paramount Pictures,1976-04-07,314
1405,Street Fighter,Frances Hull, Universal Pictures,1994-12-22,314
1406,The Pianist,Emmanuel Rasmussen, Bac Films,2002-09-24,314
1407,The Nativity Story,India Boyer, New Line Cinema,2006-12-01,314
1408,House of Wax,Germane Pierce, Village Roadshow Pictures,2005-04-30,314
1409,Closer,Tatiana Gray, Columbia Pictures,2004-12-01,314
1410,J. Edgar,Clio Coffey, Imagine Entertainment,2011-11-09,314
1411,Mirrors,Indira Cummings, Regency Enterprises,2008-08-15,314
1412,Queen of the Damned,Forrest Clarke, Village Roadshow Pictures,2002-02-10,314
1413,Predator 2,Susan Workman, Twentieth Century Fox Film Corporation,1990-11-20,314
1414,Untraceable,Hakeem Hyde, Lakeshore Entertainment,2008-01-22,314
1415,Blast from the Past,Paki Lawrence, New Line Cinema,1999-02-12,314
1416,Flash Gordon,Tatyana Henderson, Dino De Laurentiis Company,1980-09-01,314
1417,Jersey Girl,Hanna Hernandez, Miramax Films,2004-03-25,314
1418,Alex Cross,Claire Frederick, Summit Entertainment,2012-10-18,314
1419,Midnight in the Garden of Good and Evil,Kennan Haynes, Warner Bros.,1997-11-21,314
1420,Heist,September Higgins, Emmett/Furla Films,2015-11-13,314
1421,Nanny McPhee and the Big Bang,Constance Bennett, Universal Pictures,2010-03-26,314
1422,Hoffa,Rhonda Todd, Jersey Films,1992-12-25,314
1423,The X Files: I Want to Believe,Ryan Shaw, Twentieth Century Fox Film Corporation,2008-07-24,314
1424,Ella Enchanted,Xaviera Moreno, World 2000 Entertainment,2004-04-09,314
1425,Concussion,Melodie Carrillo, Columbia Pictures,2015-11-12,314
1426,Abduction,Cooper Barron, Lions Gate Films,2011-09-22,314
1427,Valiant,Dai Barnett, Vanguard Films,2005-03-25,314
1428,Wonder Boys,Kadeem Wilkinson, Paramount Pictures,2000-02-22,314
1429,Superhero Movie,Amelia Stout, Dimension Films,2008-03-27,314
1430,Broken City,Colton Harrington, Regency Enterprises,2013-01-18,314
1431,Cursed,Aiko Blair, Craven-Maddalena Films,2005-02-25,314
1432,Premium Rush,Jemima Francis, Pariah Entertainment Group,2012-08-24,314
1433,Hot Pursuit,Angelica Ferrell, New Line Cinema,2015-05-08,314
1434,The Four Feathers,Griffith Booker, Paramount Pictures,2002-09-08,314
1435,Parker,Quinlan Morgan, SND,2013-01-23,314
1436,Wimbledon,Renee Jackson, Universal Pictures,2004-09-13,314
1437,Furry Vengeance,Kirk Pena, Summit Entertainment,2010-04-02,314
1438,Bait,Kessie Macias, Pictures in Paradise,2012-09-05,314
1439,Krull,Keane Thornton, Columbia Pictures Corporation,1983-07-29,314
1440,Lions for Lambs,Wyoming Brewer, Cruise/Wagner Productions,2007-10-22,314
1441,Flight of the Intruder,Carol Franklin, Paramount Pictures,1991-01-18,314
1442,Walk Hard: The Dewey Cox Story,Rhonda Lewis, Columbia Pictures Corporation,2007-12-21,314
1443,The Shipping News,Brenna Gibbs, Miramax Films,2001-12-18,314
1444,American Outlaws,Alfonso Ramsey, Morgan Creek Productions,2001-08-17,314
1445,The Young Victoria,Bradley Flores, GK Films,2009-03-04,314
1446,Whiteout,Aubrey Cabrera, StudioCanal,2009-09-09,314
1447,The Tree of Life,Nolan Stephens, Fox Searchlight Pictures,2011-05-18,314
1448,Knock Off,Chloe Garcia, TriStar Pictures,1998-09-04,314
1449,Sabotage,Jasper Calhoun, Open Road Films,2014-03-28,314
1450,The Order,Idola Gordon, Twentieth Century Fox Film Corporation,2003-09-05,314
1451,Punisher: War Zone,Quinlan Mcconnell, Lionsgate,2008-12-05,314
1452,Zoom,Edan Kramer, Columbia Pictures,2006-08-11,314
1453,The Walk,Kylynn Scott, TriStar Pictures,2015-09-30,314
1454,Warriors of Virtue,Harlan Townsend, China Film Co-Production Corporation,1997-05-02,314
1455,A Good Year,Tyrone Gay, Fox 2000 Pictures,2006-09-09,314
1456,Radio Flyer,Clare Saunders, Columbia Pictures,1992-02-21,314
1457,Bound by Honor,Keelie Garza, Hollywood Pictures,1993-02-05,314
1458,Smilla's Sense of Snow,Laith Weeks, Fox Searchlight Pictures,1997-02-13,314
1459,Femme Fatale,Beverly Carson, Epsilon Motion Pictures,2002-11-06,314
1460,Lion of the Desert,Malik Tate, Falcon International Productions,1981-04-17,314
1461,The Horseman on the Roof,Noel Chambers, France 2 Cin\u00e9ma,1995-09-20,314
1462,Ride with the Devil,Katell Blake, Universal Pictures,1999-11-24,314
1463,Biutiful,Blythe Osborn, Ikiru Films,2010-10-20,314
1464,Bandidas,Anne Acevedo, Ultra Films,2006-01-18,314
1465,Black Water Transit,Suki Hampton, Capitol Films,2009-05-13,314
1466,The Maze Runner,Kerry Pitts, Ingenious Media,2014-09-10,314
1467,Unfinished Business,Nadine Simon, Studio Babelsberg,2015-03-05,314
1468,The Age of Innocence,Uma Bryan, Columbia Pictures,1993-09-17,314
1469,The Fountain,Igor Roberts, Regency Enterprises,2006-09-06,314
1470,Chill Factor,Angela Warren, Warner Bros.,1999-09-01,314
1471,Stolen,Lyle Pierce, Saturn Films,2012-05-17,314
1472,Ponyo,Vivian Hinton, Studio Ghibli,2008-07-19,314
1473,The Longest Ride,Noelle Howell, Fox 2000 Pictures,2015-04-09,314
1474,The Astronaut's Wife,Orlando Mcgee, New Line Cinema,1999-08-26,314
1475,I Dreamed of Africa,Xerxes Watts, Columbia Pictures,2000-05-05,314
1476,Playing for Keeps,Adrian Franco, Evil Twins,2012-11-29,314
1477,Mandela: Long Walk to Freedom,Jennifer Quinn, Distant Horizons,2013-12-06,314
1478,Reds,Illiana Massey, Barclays Mercantile Industrial Finance,1981-12-25,314
1479,A Few Good Men,Fletcher Larson, David Brown Productions,1992-12-11,314
1480,Exit Wounds,Winifred Mcclain, Village Roadshow Pictures,2001-03-13,314
1481,Big Momma's House,Veronica Vargas, Twentieth Century Fox Film Corporation,2000-05-31,314
1482,Thunder and the House of Magic,Gregory Cox, StudioCanal,2013-12-24,314
1483,The Darkest Hour,Adara Hammond, Summit Entertainment,2011-12-22,314
1484,Step Up Revolution,Austin Downs, Summit Entertainment,2012-07-26,314
1485,Snakes on a Plane,Kim Bonner, New Line Cinema,2006-08-06,314
1486,The Watcher,Hilel Montoya, Universal Pictures,2000-09-08,314
1487,The Punisher,Jena Franks, Lions Gate Films,2004-04-15,314
1488,Goal!: The Dream Begins,Hu Moses, Touchstone Pictures,2005-06-06,314
1489,Safe,Malachi Walker, Lawrence Bender Productions,2012-04-16,314
1490,Pushing Tin,Gabriel Deleon, Regency Enterprises,1999-04-23,314
1491,Return of the Jedi,Ira Larson, Lucasfilm,1983-05-23,314
1492,Doomsday,Astra Lee, Rogue Pictures,2008-03-14,314
1493,The Reader,Grant Crawford, Studio Babelsberg,2008-12-10,314
1494,Wanderlust,Porter Bernard, Relativity Media,2012-02-23,314
1495,Elf,Cara Hurst, New Line Cinema,2003-10-09,314
1496,Phenomenon,Nicole Robbins, Touchstone Pictures,1996-07-05,314
1497,Snow Dogs,Jana Berry, Walt Disney Pictures,2002-01-18,314
1498,Scrooged,Risa Moran, Paramount Pictures,1988-11-22,314
1499,Nacho Libre,Cody Wilkinson, Paramount Pictures,2006-06-16,314
1500,Bridesmaids,Rowan Ferrell, Universal Pictures,2011-04-28,315
1501,This Is the End,Carl Hall, Columbia Pictures,2013-06-12,315
1502,Stigmata,Carl Bauer, FGM Entertainment,1999-09-10,315
1503,Men of Honor,Audra Forbes, Fox 2000 Pictures,2000-09-13,315
1504,Takers,Ray Gibson, Rainforest Films,2010-08-26,315
1505,The Big Wedding,Nayda Dalton, Millenium Films,2013-04-25,315
1506,Big Mommas: Like Father Like Son,Selma Mccoy, Twentieth Century Fox Film Corporation,2013-07-23,315
1507,Source Code,Emery Bird, The Mark Gordon Company,2011-03-30,315
1508,Alive,Jayme Cleveland, Paramount Pictures,1993-01-15,315
1509,The Number 23,Jamal Anthony, New Line Cinema,2007-02-23,315
1510,The Young and Prodigious T.S. Spivet,Raphael Burke, Epith Films,2013-10-16,315
1511,1941,Perry Hale, Columbia Pictures,1979-12-13,315
1512,Dreamer: Inspired By a True Story,Burke Richardson, DreamWorks SKG,2005-09-10,315
1513,A History of Violence,Tanner Owens, New Line Cinema,2005-09-23,315
1514,Transporter 2,Francesca Morrow, Canal Plus,2005-08-02,315
1515,The Quick and the Dead,Micah Salinas, TriStar Pictures,1995-02-09,315
1516,Laws of Attraction,Holly Ayers, New Line Cinema,2004-04-04,315
1517,Bringing Out the Dead,Cheryl Rodriquez, Paramount Pictures,1999-10-22,315
1518,Repo Men,Howard Norris, Universal Pictures,2010-03-18,315
1519,Dragon Wars: D-War,Cooper Saunders, Younggu-Art Movies,2007-02-08,315
1520,Bogus,Buckminster Preston, Regency Enterprises,1996-09-06,315
1521,The Incredible Burt Wonderstone,Eagan Hudson, New Line Cinema,2013-03-14,315
1522,Cats Don't Dance,Yeo Dixon, Warner Bros. Pictures,1997-03-26,315
1523,Cradle Will Rock,Alice Mullen, Touchstone Pictures,1999-12-10,315
1524,The Good German,Tyler Campos, Warner Bros.,2006-12-08,315
1525,George and the Dragon,Alexis Foley, Carousel Picture Company,2004-03-28,315
1526,Apocalypse Now,Dieter Goff, United Artists,1979-08-15,315
1527,Going the Distance,Caryn Wilkerson, New Line Cinema,2010-09-01,315
1528,Mr. Holland's Opus,Yardley Pate, Hollywood Pictures,1995-12-29,315
1529,Criminal,Steven Conley, Lionsgate,2016-04-14,315
1530,Out of Africa,Dora Tanner, Universal Pictures,1985-12-20,315
1531,Flight,Savannah Crawford, Paramount Pictures,2012-11-02,315
1532,Moonraker,Francesca Young, United Artists,1979-06-26,315
1533,The Grand Budapest Hotel,Ria Cervantes, Fox Searchlight Pictures,2014-02-26,315
1534,Hearts in Atlantis,Jared Nguyen, Castle Rock Entertainment,2001-09-07,315
1535,Arachnophobia,Wallace Barnett, Amblin Entertainment,1990-08-09,315
1536,Frequency,Jaquelyn Mcdowell, New Line Cinema,2000-04-28,315
1537,Vacation,Jermaine Ward, New Line Cinema,2015-07-28,315
1538,Get Shorty,Guy Casey, Jersey Films,1995-10-20,315
1539,Chicago,Elijah Whitehead, Miramax Films,2002-12-26,315
1540,Big Daddy,Griffith Potts, Columbia Pictures,1999-06-25,315
1541,American Pie 2,Jana Meyer, Universal Pictures,2001-08-10,315
1542,Toy Story,Willow Farmer, Pixar Animation Studios,1995-10-30,315
1543,Speed,Ivan Cotton, Twentieth Century Fox Film Corporation,1994-06-09,315
1544,The Vow,MacKenzie Little, Spyglass Entertainment,2012-02-05,315
1545,Extraordinary Measures,Ivor Burton, Double Feature Films,2010-01-21,315
1546,Remember the Titans,Cedric Parsons, Walt Disney Pictures,2000-09-29,315
1547,The Hunt for Red October,Quamar Guerra, Paramount Pictures,1990-03-02,315
1548,The Butler,Charde Gill, Laura Ziskin Productions,2013-08-16,315
1549,DodgeBall: A True Underdog Story,Hamish Whitehead, Twentieth Century Fox Film Corporation,2004-06-18,315
1550,The Addams Family,Destiny Solomon, Paramount Pictures,1991-11-22,315
1551,Ace Ventura: When Nature Calls,Ashton Mccarthy, O Entertainment,1995-11-10,315
1552,The Princess Diaries,Hilel Donaldson, Walt Disney Pictures,2001-08-03,315
1553,The First Wives Club,Olympia Juarez, Scott Rudin Productions,1996-09-20,315
1554,Se7en,Richard Manning, New Line Cinema,1995-09-22,315
1555,District 9,Ferris Joseph, WingNut Films,2009-08-05,315
1556,The SpongeBob SquarePants Movie,Thomas Huffman, Paramount Pictures,2004-11-14,315
1557,Mystic River,Hammett Daugherty, Village Roadshow Pictures,2003-10-07,315
1558,Million Dollar Baby,Hamilton Woodward, Lakeshore Entertainment,2004-12-15,315
1559,Analyze This,Raphael Rivers, Spring Creek Productions,1999-03-05,315
1560,The Notebook,Liberty Stout, New Line Cinema,2004-06-25,315
1561,27 Dresses,Morgan Coffey, Spyglass Entertainment,2008-01-10,315
1562,Hannah Montana: The Movie,Thomas West, Walt Disney Pictures,2009-04-10,315
1563,Rugrats in Paris: The Movie,Colby Kinney, Paramount Pictures,2000-09-14,315
1564,The Prince of Tides,Bryar West, Columbia Pictures,1991-12-25,315
1565,Legends of the Fall,Tiger Mcknight, Bedford Falls Productions,1994-12-16,315
1566,Up in the Air,Odessa Noble, Paramount Pictures,2009-09-05,315
1567,About Schmidt,Lee Chan, New Line Cinema,2002-12-13,315
1568,Warm Bodies,Pearl Carver, Summit Entertainment,2013-01-31,315
1569,Looper,Giacomo Vazquez, Endgame Entertainment,2012-09-26,315
1570,Down to Earth,Ella Walls, Paramount Pictures,2001-02-16,315
1571,Babe,Knox Salazar, Universal Pictures,1995-07-18,315
1572,Hope Springs,Mercedes Beasley, Columbia Pictures,2012-08-07,315
1573,Forgetting Sarah Marshall,Salvador Curtis, Universal Pictures,2008-04-17,315
1574,Four Brothers,Zia Webb, Paramount Pictures,2005-08-11,315
1575,Baby Mama,Andrew Sweeney, Relativity Media,2008-04-23,315
1576,Hope Floats,Hamish Barr, Twentieth Century Fox Film Corporation,1998-05-29,315
1577,Bride Wars,Halee Klein, Dune Entertainment,2009-01-09,315
1578,Without a Paddle,Ronan Salazar, Paramount Pictures,2004-08-20,315
1579,13 Going on 30,Madeson Curry, Columbia Pictures,2004-04-13,315
1580,Midnight in Paris,Lesley Calhoun, Gravier Productions,2011-05-11,315
1581,The Nut Job,Simone Cortez, Open Road Films,2014-01-17,315
1582,Blow,Riley Mendoza, New Line Cinema,2001-04-04,315
1583,Message in a Bottle,Lev Pate, Bel Air Entertainment,1999-02-22,315
1584,Star Trek V: The Final Frontier,Flynn Manning, Paramount Pictures,1989-06-09,315
1585,Like Mike,Briar Dejesus, Twentieth Century Fox Film Corporation,2002-07-03,315
1586,The Naked Gun 33⅓: The Final Insult,Chloe Butler, Paramount Pictures,1994-03-18,315
1587,A View to a Kill,Malcolm Britt, Eon Productions,1985-05-24,315
1588,The Curse of the Were-Rabbit,Alan Bartlett, Aardman Animations,2005-09-04,315
1589,P.S. I Love You,Zachary Bolton, Wendy Finerman Productions,2007-11-15,315
1590,Racing Stripes,Paula Perry, Alcon Entertainment,2005-01-06,315
1591,Atonement,Jakeem Burris, Universal Pictures,2007-08-29,315
1592,Letters to Juliet,Guinevere Doyle, Summit Entertainment,2010-05-14,315
1593,Black Rain,Kevyn Knight, Paramount Pictures,1989-09-22,315
1594,The Three Stooges,Reese Forbes, Wessler Entertainment,2012-04-13,315
1595,Corpse Bride,Demetrius Stone, Tim Burton Animation Company,2005-09-09,315
1596,Glory Road,Amy Houston, Walt Disney Pictures,2006-01-13,315
1597,Sicario,Amos Delaney, Lionsgate,2015-09-17,315
1598,Southpaw,Bernard Burt, Escape Artists,2015-06-15,315
1599,Drag Me to Hell,Tana Wiley, Universal Pictures,2009-03-15,315
1600,The Age of Adaline,Emerson Dennis, Lakeshore Entertainment,2015-04-16,316
1601,Secondhand Lions,Ryan Watts, New Line Cinema,2003-09-19,316
1602,Step Up 3D,Ahmed Livingston, Summit Entertainment,2010-08-04,316
1603,Blue Crush,Chava Simon, Imagine Entertainment,2002-08-08,316
1604,Stranger Than Fiction,Remedios Patton, Mandate Pictures,2006-09-09,316
1605,30 Days of Night,Gregory Morin, Columbia Pictures,2007-10-17,316
1606,The Cabin in the Woods,Quemby Pace, Lionsgate,2012-04-12,316
1607,Meet the Spartans,Lunea Newton, Regency Enterprises,2008-01-24,316
1608,Midnight Run,Warren Morris, Universal Pictures,1988-07-20,316
1609,The Running Man,Kennan Castillo, Keith Barish Productions,1987-11-13,316
1610,Little Shop of Horrors,Gannon Mendez, The Geffen Company,1986-12-19,316
1611,Hanna,Isaiah Dyer, Focus Features,2011-04-07,316
1612,Mortal Kombat: Annihilation,Julie Lara, New Line Cinema,1997-11-21,316
1613,Larry Crowne,Erica Watkins, Universal Pictures,2011-06-30,316
1614,Carrie,Tana Harmon, Screen Gems,2013-10-16,316
1615,Take the Lead,Cally Maynard, New Line Cinema,2006-03-17,316
1616,Gridiron Gang,Ferdinand Moss, Columbia Pictures,2006-09-15,316
1617,What's the Worst That Could Happen?,Tobias Hill, Metro-Goldwyn-Mayer (MGM),2001-05-31,316
1618,9,TaShya Ewing, Focus Films,2009-08-19,316
1619,Side Effects,Galena Robles, Di Bonaventura Pictures,2013-02-07,316
1620,The Prince & Me,Lani Cameron, Paramount Pictures,2004-03-28,316
1621,Winnie the Pooh,Benedict Rojas, Walt Disney Pictures,2011-04-13,316
1622,Dumb and Dumberer: When Harry Met Lloyd,Bo Moore, New Line Cinema,2003-06-13,316
1623,Bulworth,Zorita Henry, Twentieth Century Fox Film Corporation,1998-05-15,316
1624,Get on Up,Ariel Mejia, Universal Studios,2014-08-01,316
1625,One True Thing,Zoe Parks, Universal Pictures,1998-09-18,316
1626,Virtuosity,Josephine Bonner, Paramount Pictures,1995-08-04,316
1627,My Super Ex-Girlfriend,Raphael Le, Regency Enterprises,2006-06-20,316
1628,Deliver Us from Evil,Kennan Hampton, Jerry Bruckheimer Films,2014-07-01,316
1629,Sanctum,Keiko Day, Universal Pictures,2011-02-03,316
1630,Little Black Book,Kylie Franks, Revolution Studios,2004-08-06,316
1631,The Five-Year Engagement,Aidan Chapman, Universal Pictures,2012-04-27,316
1632,Mr. 3000,Hedley Ball, Touchstone Pictures,2004-06-15,316
1633,The Next Three Days,Jesse Curry, Lionsgate,2010-11-18,316
1634,Ultraviolet,Katell Fields, Screen Gems,2006-03-03,316
